Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
14:52:32, Wednesday, April 23, 2025	19.438	2304.5	2046.0	-	88.8	0.0	1127.3	-680.2	1023.0	-665.5	84.0	1.8	1.8	174.2	687.7	953.1	-1368.0	848.8	-1353.2
14:52:32, Wednesday, April 23, 2025	19.641	2282.5	2040.5	-	89.4	0.0	1127.6	-680.1	1127.5	-610.5	84.1	1.8	1.8	174.2	687.7	953.5	-1367.8	953.3	-1298.2
14:52:32, Wednesday, April 23, 2025	19.829	2200.0	2040.5	-	92.8	0.0	1127.4	-680.4	1083.5	-632.5	83.7	1.8	1.8	174.2	687.7	953.3	-1368.1	909.3	-1320.2
14:52:32, Wednesday, April 23, 2025	20.032	2282.5	2002.0	-	87.7	0.0	1127.4	-679.8	1045.0	-599.5	84.0	1.8	1.8	174.2	687.7	953.2	-1367.5	870.8	-1287.2
14:52:33, Wednesday, April 23, 2025	20.235	2238.5	2046.0	-	91.4	0.0	1127.6	-680.4	1160.5	-654.5	83.9	1.8	1.8	174.2	687.7	953.4	-1368.1	986.3	-1342.2
14:52:33, Wednesday, April 23, 2025	20.422	2277.0	2029.5	-	89.1	0.0	1127.4	-680.8	1100.0	-698.5	84.0	1.9	1.8	174.2	687.7	953.2	-1368.6	925.8	-1386.2
14:52:33, Wednesday, April 23, 2025	20.610	2227.5	2040.5	-	91.6	0.0	1127.4	-680.4	1089.0	-577.5	84.0	1.8	1.8	174.2	687.7	953.2	-1368.1	914.8	-1265.2
14:52:33, Wednesday, April 23, 2025	20.782	2293.5	2018.5	-	88.0	0.0	1127.4	-680.0	1138.5	-671.0	84.0	1.8	1.8	174.2	687.7	953.2	-1367.7	964.3	-1358.7
14:52:33, Wednesday, April 23, 2025	20.969	2233.0	2024.0	-	90.6	0.0	1127.3	-679.9	1061.5	-660.0	84.0	1.8	1.8	174.2	687.7	953.1	-1367.6	887.3	-1347.7
14:52:33, Wednesday, April 23, 2025	21.157	2310.0	2051.5	-	88.8	0.0	1127.3	-680.3	1012.0	-687.5	83.9	1.8	1.8	174.2	687.7	953.1	-1368.0	837.8	-1375.2
