% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 295.4 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:12:22 +0200
% Time (s), Channel A (V), Channel B (V)
-1.4047152000e-02, -1.1480214838e+00, 3.3219346963e-01
-1.4026464000e-02, -1.1358084893e+00, 3.3463606867e-01
-1.4005776000e-02, -1.1358084893e+00, 3.3707866771e-01
-1.3985088000e-02, -1.1480214838e+00, 3.3463606867e-01
-1.3964400000e-02, -1.1480214838e+00, 3.3463606867e-01
-1.3943712000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3923024000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3902336000e-02, -1.1358084893e+00, 3.3463606867e-01
-1.3881648000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3860960000e-02, -1.1358084893e+00, 3.3463606867e-01
-1.3840272000e-02, -1.1235954948e+00, 3.3707866771e-01
-1.3819584000e-02, -1.1358084893e+00, 3.3463606867e-01
-1.3798896000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3778208000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3757520000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3736832000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3716144000e-02, -1.1235954948e+00, 3.3219346963e-01
-1.3695456000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3674768000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3654080000e-02, -1.1235954948e+00, 3.3463606867e-01
-1.3633392000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3612704000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3592016000e-02, -1.0991695058e+00, 3.3463606867e-01
-1.3571328000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3550640000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3529952000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3509264000e-02, -1.0991695058e+00, 3.3463606867e-01
-1.3488576000e-02, -1.1113825003e+00, 3.3463606867e-01
-1.3467888000e-02, -1.0991695058e+00, 3.3707866771e-01
-1.3447200000e-02, -1.0991695058e+00, 3.3707866771e-01
-1.3426512000e-02, -1.0869565113e+00, 3.3463606867e-01
-1.3405824000e-02, -1.0991695058e+00, 3.3707866771e-01
-1.3385136000e-02, -1.0991695058e+00, 3.3463606867e-01
-1.3364448000e-02, -1.0869565113e+00, 3.3463606867e-01
-1.3343760000e-02, -1.0991695058e+00, 3.3463606867e-01
-1.3323072000e-02, -1.0869565113e+00, 3.3463606867e-01
-1.3302384000e-02, -1.0869565113e+00, 3.3463606867e-01
-1.3281696000e-02, -1.0869565113e+00, 3.3707866771e-01
-1.3261008000e-02, -1.0747435167e+00, 3.3463606867e-01
-1.3240320000e-02, -1.0747435167e+00, 3.3463606867e-01
-1.3219632000e-02, -1.0747435167e+00, 3.3463606867e-01
-1.3198944000e-02, -1.0747435167e+00, 3.3463606867e-01
-1.3178256000e-02, -1.0747435167e+00, 3.3463606867e-01
-1.3157568000e-02, -1.0747435167e+00, 3.3463606867e-01
-1.3136880000e-02, -1.0625305222e+00, 3.3707866771e-01
-1.3116192000e-02, -1.0625305222e+00, 3.3219346963e-01
-1.3095504000e-02, -1.0625305222e+00, 3.3463606867e-01
-1.3074816000e-02, -1.0625305222e+00, 3.3463606867e-01
-1.3054128000e-02, -1.0503175277e+00, 3.3463606867e-01
-1.3033440000e-02, -1.0747435167e+00, 3.3463606867e-01
-1.3012752000e-02, -1.0625305222e+00, 3.3463606867e-01
-1.2992064000e-02, -1.0625305222e+00, 3.3707866771e-01
-1.2971376000e-02, -1.0625305222e+00, 3.3463606867e-01
-1.2950688000e-02, -1.0625305222e+00, 3.3463606867e-01
-1.2930000000e-02, -1.0625305222e+00, 3.3463606867e-01
-1.2909312000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2888624000e-02, -1.0503175277e+00, 3.3463606867e-01
-1.2867936000e-02, -1.0503175277e+00, 3.3707866771e-01
-1.2847248000e-02, -1.0503175277e+00, 3.3463606867e-01
-1.2826560000e-02, -1.0503175277e+00, 3.3707866771e-01
-1.2805872000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2785184000e-02, -1.0503175277e+00, 3.3707866771e-01
-1.2764496000e-02, -1.0503175277e+00, 3.3707866771e-01
-1.2743808000e-02, -1.0381045332e+00, 3.3707866771e-01
-1.2723120000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2702432000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2681744000e-02, -1.0381045332e+00, 3.3707866771e-01
-1.2661056000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2640368000e-02, -1.0258915387e+00, 3.3463606867e-01
-1.2619680000e-02, -1.0381045332e+00, 3.3707866771e-01
-1.2598992000e-02, -1.0258915387e+00, 3.3463606867e-01
-1.2578304000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2557616000e-02, -1.0258915387e+00, 3.3463606867e-01
-1.2536928000e-02, -1.0258915387e+00, 3.3463606867e-01
-1.2516240000e-02, -1.0258915387e+00, 3.3219346963e-01
-1.2495552000e-02, -1.0136785442e+00, 3.3463606867e-01
-1.2474864000e-02, -1.0258915387e+00, 3.3463606867e-01
-1.2454176000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2433488000e-02, -1.0381045332e+00, 3.3463606867e-01
-1.2412800000e-02, -1.0136785442e+00, 3.3463606867e-01
-1.2392112000e-02, -1.0136785442e+00, 3.3463606867e-01
-1.2371424000e-02, -1.0014655497e+00, 3.3463606867e-01
-1.2350736000e-02, -1.0136785442e+00, 3.3707866771e-01
-1.2330048000e-02, -1.0014655497e+00, 3.3463606867e-01
-1.2309360000e-02, -1.0014655497e+00, 3.3463606867e-01
-1.2288672000e-02, -1.0014655497e+00, 3.3463606867e-01
-1.2267984000e-02, -1.0014655497e+00, 3.3463606867e-01
-1.2247296000e-02, -1.0014655497e+00, 3.3707866771e-01
-1.2226608000e-02, -9.8925255518e-01, 3.3707866771e-01
-1.2205920000e-02, -1.0014655497e+00, 3.3463606867e-01
-1.2185232000e-02, -1.0014655497e+00, 3.3707866771e-01
-1.2164544000e-02, -1.0014655497e+00, 3.3707866771e-01
-1.2143856000e-02, -9.8925255518e-01, 3.3707866771e-01
-1.2123168000e-02, -1.0014655497e+00, 3.3707866771e-01
-1.2102480000e-02, -9.8925255518e-01, 3.3463606867e-01
-1.2081792000e-02, -9.8925255518e-01, 3.3463606867e-01
-1.2061104000e-02, -9.8925255518e-01, 3.3463606867e-01
-1.2040416000e-02, -9.8925255518e-01, 3.3463606867e-01
-1.2019728000e-02, -9.8925255518e-01, 3.3463606867e-01
-1.1999040000e-02, -9.7703956068e-01, 3.3463606867e-01
-1.1978352000e-02, -9.7703956068e-01, 3.3707866771e-01
-1.1957664000e-02, -9.8925255518e-01, 3.3463606867e-01
-1.1936976000e-02, -9.8925255518e-01, 3.3707866771e-01
-1.1916288000e-02, -9.7703956068e-01, 3.3707866771e-01
-1.1895600000e-02, -9.8925255518e-01, 3.3707866771e-01
-1.1874912000e-02, -9.7703956068e-01, 3.3463606867e-01
-1.1854224000e-02, -9.7703956068e-01, 3.3707866771e-01
-1.1833536000e-02, -9.6482656617e-01, 3.3463606867e-01
-1.1812848000e-02, -9.6482656617e-01, 3.3463606867e-01
-1.1792160000e-02, -9.7703956068e-01, 3.3707866771e-01
-1.1771472000e-02, -9.6482656617e-01, 3.3707866771e-01
-1.1750784000e-02, -9.6482656617e-01, 3.3707866771e-01
-1.1730096000e-02, -9.7703956068e-01, 3.3707866771e-01
-1.1709408000e-02, -9.5261357166e-01, 3.3463606867e-01
-1.1688720000e-02, -9.6482656617e-01, 3.3707866771e-01
-1.1668032000e-02, -9.6482656617e-01, 3.3707866771e-01
-1.1647344000e-02, -9.6482656617e-01, 3.3707866771e-01
-1.1626656000e-02, -9.6482656617e-01, 3.3707866771e-01
-1.1605968000e-02, -9.4040057715e-01, 3.3707866771e-01
-1.1585280000e-02, -9.5261357166e-01, 3.3707866771e-01
-1.1564592000e-02, -9.5261357166e-01, 3.3463606867e-01
-1.1543904000e-02, -9.4040057715e-01, 3.3707866771e-01
-1.1523216000e-02, -9.4040057715e-01, 3.3707866771e-01
-1.1502528000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1481840000e-02, -9.4040057715e-01, 3.3463606867e-01
-1.1461152000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1440464000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1419776000e-02, -9.4040057715e-01, 3.3707866771e-01
-1.1399088000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1378400000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1357712000e-02, -9.1597458813e-01, 3.3707866771e-01
-1.1337024000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1316336000e-02, -9.2818758264e-01, 3.3463606867e-01
-1.1295648000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1274960000e-02, -9.1597458813e-01, 3.3463606867e-01
-1.1254272000e-02, -9.2818758264e-01, 3.3463606867e-01
-1.1233584000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1212896000e-02, -9.2818758264e-01, 3.3707866771e-01
-1.1192208000e-02, -9.1597458813e-01, 3.3707866771e-01
-1.1171520000e-02, -9.0376159362e-01, 3.3707866771e-01
-1.1150832000e-02, -9.1597458813e-01, 3.3707866771e-01
-1.1130144000e-02, -9.1597458813e-01, 3.3707866771e-01
-1.1109456000e-02, -9.1597458813e-01, 3.3707866771e-01
-1.1088768000e-02, -9.0376159362e-01, 3.3463606867e-01
-1.1068080000e-02, -9.1597458813e-01, 3.3463606867e-01
-1.1047392000e-02, -9.0376159362e-01, 3.3707866771e-01
-1.1026704000e-02, -9.0376159362e-01, 3.3707866771e-01
-1.1006016000e-02, -9.0376159362e-01, 3.3463606867e-01
-1.0985328000e-02, -8.9154859912e-01, 3.3707866771e-01
-1.0964640000e-02, -9.0376159362e-01, 3.3707866771e-01
-1.0943952000e-02, -8.9154859912e-01, 3.3463606867e-01
-1.0923264000e-02, -8.9154859912e-01, 3.3707866771e-01
-1.0902576000e-02, -9.0376159362e-01, 3.3707866771e-01
-1.0881888000e-02, -9.0376159362e-01, 3.3463606867e-01
-1.0861200000e-02, -8.9154859912e-01, 3.3707866771e-01
-1.0840512000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0819824000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0799136000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0778448000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0757760000e-02, -8.7933560461e-01, 3.3463606867e-01
-1.0737072000e-02, -8.7933560461e-01, 3.3463606867e-01
-1.0716384000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0695696000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0675008000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0654320000e-02, -8.6712261010e-01, 3.3463606867e-01
-1.0633632000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0612944000e-02, -8.7933560461e-01, 3.3707866771e-01
-1.0592256000e-02, -8.6712261010e-01, 3.3463606867e-01
-1.0571568000e-02, -8.6712261010e-01, 3.3463606867e-01
-1.0550880000e-02, -8.6712261010e-01, 3.3463606867e-01
-1.0530192000e-02, -8.6712261010e-01, 3.3463606867e-01
-1.0509504000e-02, -8.5490961559e-01, 3.3707866771e-01
-1.0488816000e-02, -8.5490961559e-01, 3.3707866771e-01
-1.0468128000e-02, -8.5490961559e-01, 3.3463606867e-01
-1.0447440000e-02, -8.6712261010e-01, 3.3463606867e-01
-1.0426752000e-02, -8.6712261010e-01, 3.3707866771e-01
-1.0406064000e-02, -8.5490961559e-01, 3.3463606867e-01
-1.0385376000e-02, -8.5490961559e-01, 3.3463606867e-01
-1.0364688000e-02, -8.5490961559e-01, 3.3463606867e-01
-1.0344000000e-02, -8.5490961559e-01, 3.3463606867e-01
-1.0323312000e-02, -8.5490961559e-01, 3.3707866771e-01
-1.0302624000e-02, -8.4269662108e-01, 3.3463606867e-01
-1.0281936000e-02, -8.4269662108e-01, 3.3463606867e-01
-1.0261248000e-02, -8.4269662108e-01, 3.3707866771e-01
-1.0240560000e-02, -8.4269662108e-01, 3.3463606867e-01
-1.0219872000e-02, -8.4269662108e-01, 3.3463606867e-01
-1.0199184000e-02, -8.4269662108e-01, 3.3463606867e-01
-1.0178496000e-02, -8.4269662108e-01, 3.3463606867e-01
-1.0157808000e-02, -8.3048362657e-01, 3.3463606867e-01
-1.0137120000e-02, -8.1827063207e-01, 3.3463606867e-01
-1.0116432000e-02, -8.3048362657e-01, 3.3707866771e-01
-1.0095744000e-02, -8.3048362657e-01, 3.3707866771e-01
-1.0075056000e-02, -8.1827063207e-01, 3.3463606867e-01
-1.0054368000e-02, -8.1827063207e-01, 3.3707866771e-01
-1.0033680000e-02, -8.3048362657e-01, 3.3463606867e-01
-1.0012992000e-02, -8.3048362657e-01, 3.3463606867e-01
-9.9923040000e-03, -8.1827063207e-01, 3.3707866771e-01
-9.9716160000e-03, -8.0605763756e-01, 3.3707866771e-01
-9.9509280000e-03, -8.1827063207e-01, 3.3707866771e-01
-9.9302400000e-03, -8.1827063207e-01, 3.3707866771e-01
-9.9095520000e-03, -8.0605763756e-01, 3.3707866771e-01
-9.8888640000e-03, -8.1827063207e-01, 3.3463606867e-01
-9.8681760000e-03, -8.3048362657e-01, 3.3707866771e-01
-9.8474880000e-03, -8.1827063207e-01, 3.3463606867e-01
-9.8268000000e-03, -8.0605763756e-01, 3.3707866771e-01
-9.8061120000e-03, -7.9384464305e-01, 3.3463606867e-01
-9.7854240000e-03, -8.0605763756e-01, 3.3463606867e-01
-9.7647360000e-03, -8.0605763756e-01, 3.3707866771e-01
-9.7440480000e-03, -8.0605763756e-01, 3.3952126675e-01
-9.7233600000e-03, -8.0605763756e-01, 3.3463606867e-01
-9.7026720000e-03, -8.0605763756e-01, 3.3463606867e-01
-9.6819840000e-03, -8.0605763756e-01, 3.3707866771e-01
-9.6612960000e-03, -8.0605763756e-01, 3.3463606867e-01
-9.6406080000e-03, -7.9384464305e-01, 3.3463606867e-01
-9.6199200000e-03, -7.8163164854e-01, 3.3707866771e-01
-9.5992320000e-03, -7.9384464305e-01, 3.3463606867e-01
-9.5785440000e-03, -7.9384464305e-01, 3.3463606867e-01
-9.5578560000e-03, -7.8163164854e-01, 3.3463606867e-01
-9.5371680000e-03, -7.8163164854e-01, 3.3463606867e-01
-9.5164800000e-03, -7.8163164854e-01, 3.3463606867e-01
-9.4957920000e-03, -7.8163164854e-01, 3.3219346963e-01
-9.4751040000e-03, -7.8163164854e-01, 3.3463606867e-01
-9.4544160000e-03, -7.6941865403e-01, 3.3707866771e-01
-9.4337280000e-03, -7.6941865403e-01, 3.3707866771e-01
-9.4130400000e-03, -7.6941865403e-01, 3.3707866771e-01
-9.3923520000e-03, -7.6941865403e-01, 3.3463606867e-01
-9.3716640000e-03, -7.6941865403e-01, 3.3463606867e-01
-9.3509760000e-03, -7.6941865403e-01, 3.3707866771e-01
-9.3302880000e-03, -7.5720565952e-01, 3.3707866771e-01
-9.3096000000e-03, -7.5720565952e-01, 3.3707866771e-01
-9.2889120000e-03, -7.5720565952e-01, 3.3707866771e-01
-9.2682240000e-03, -7.5720565952e-01, 3.3463606867e-01
-9.2475360000e-03, -7.5720565952e-01, 3.3707866771e-01
-9.2268480000e-03, -7.4499266502e-01, 3.3707866771e-01
-9.2061600000e-03, -7.4499266502e-01, 3.3707866771e-01
-9.1854720000e-03, -7.5720565952e-01, 3.3707866771e-01
-9.1647840000e-03, -7.4499266502e-01, 3.3463606867e-01
-9.1440960000e-03, -7.4499266502e-01, 3.3707866771e-01
-9.1234080000e-03, -7.4499266502e-01, 3.3463606867e-01
-9.1027200000e-03, -7.4499266502e-01, 3.3707866771e-01
-9.0820320000e-03, -7.4499266502e-01, 3.3463606867e-01
-9.0613440000e-03, -7.3277967051e-01, 3.3707866771e-01
-9.0406560000e-03, -7.3277967051e-01, 3.3463606867e-01
-9.0199680000e-03, -7.3277967051e-01, 3.3707866771e-01
-8.9992800000e-03, -7.3277967051e-01, 3.3463606867e-01
-8.9785920000e-03, -7.3277967051e-01, 3.3707866771e-01
-8.9579040000e-03, -7.2056667600e-01, 3.3952126675e-01
-8.9372160000e-03, -7.2056667600e-01, 3.3463606867e-01
-8.9165280000e-03, -7.3277967051e-01, 3.3463606867e-01
-8.8958400000e-03, -7.3277967051e-01, 3.3463606867e-01
-8.8751520000e-03, -7.3277967051e-01, 3.3707866771e-01
-8.8544640000e-03, -7.2056667600e-01, 3.3707866771e-01
-8.8337760000e-03, -7.2056667600e-01, 3.3707866771e-01
-8.8130880000e-03, -7.3277967051e-01, 3.3463606867e-01
-8.7924000000e-03, -7.2056667600e-01, 3.3707866771e-01
-8.7717120000e-03, -7.2056667600e-01, 3.3707866771e-01
-8.7510240000e-03, -7.2056667600e-01, 3.3707866771e-01
-8.7303360000e-03, -7.2056667600e-01, 3.3463606867e-01
-8.7096480000e-03, -6.9614068698e-01, 3.3707866771e-01
-8.6889600000e-03, -7.0835368149e-01, 3.3707866771e-01
-8.6682720000e-03, -7.2056667600e-01, 3.3707866771e-01
-8.6475840000e-03, -7.2056667600e-01, 3.3463606867e-01
-8.6268960000e-03, -7.0835368149e-01, 3.3707866771e-01
-8.6062080000e-03, -7.0835368149e-01, 3.3707866771e-01
-8.5855200000e-03, -7.0835368149e-01, 3.3707866771e-01
-8.5648320000e-03, -6.9614068698e-01, 3.3952126675e-01
-8.5441440000e-03, -7.0835368149e-01, 3.3707866771e-01
-8.5234560000e-03, -6.8392769247e-01, 3.3463606867e-01
-8.5027680000e-03, -6.9614068698e-01, 3.3707866771e-01
-8.4820800000e-03, -6.9614068698e-01, 3.3707866771e-01
-8.4613920000e-03, -6.9614068698e-01, 3.3707866771e-01
-8.4407040000e-03, -6.8392769247e-01, 3.3707866771e-01
-8.4200160000e-03, -6.8392769247e-01, 3.3707866771e-01
-8.3993280000e-03, -6.8392769247e-01, 3.3707866771e-01
-8.3786400000e-03, -6.8392769247e-01, 3.3463606867e-01
-8.3579520000e-03, -6.8392769247e-01, 3.3707866771e-01
-8.3372640000e-03, -6.9614068698e-01, 3.3463606867e-01
-8.3165760000e-03, -6.9614068698e-01, 3.3463606867e-01
-8.2958880000e-03, -6.8392769247e-01, 3.3707866771e-01
-8.2752000000e-03, -6.8392769247e-01, 3.3707866771e-01
-8.2545120000e-03, -6.7171469796e-01, 3.3707866771e-01
-8.2338240000e-03, -6.8392769247e-01, 3.3463606867e-01
-8.2131360000e-03, -6.7171469796e-01, 3.3707866771e-01
-8.1924480000e-03, -6.7171469796e-01, 3.3463606867e-01
-8.1717600000e-03, -6.7171469796e-01, 3.3707866771e-01
-8.1510720000e-03, -6.7171469796e-01, 3.3707866771e-01
-8.1303840000e-03, -6.7171469796e-01, 3.3463606867e-01
-8.1096960000e-03, -6.7171469796e-01, 3.3463606867e-01
-8.0890080000e-03, -6.7171469796e-01, 3.3707866771e-01
-8.0683200000e-03, -6.5950170346e-01, 3.3707866771e-01
-8.0476320000e-03, -6.5950170346e-01, 3.3707866771e-01
-8.0269440000e-03, -6.5950170346e-01, 3.3707866771e-01
-8.0062560000e-03, -6.4728870895e-01, 3.3463606867e-01
-7.9855680000e-03, -6.5950170346e-01, 3.3463606867e-01
-7.9648800000e-03, -6.5950170346e-01, 3.3707866771e-01
-7.9441920000e-03, -6.4728870895e-01, 3.3707866771e-01
-7.9235040000e-03, -6.4728870895e-01, 3.3463606867e-01
-7.9028160000e-03, -6.4728870895e-01, 3.3707866771e-01
-7.8821280000e-03, -6.4728870895e-01, 3.3707866771e-01
-7.8614400000e-03, -6.4728870895e-01, 3.3707866771e-01
-7.8407520000e-03, -6.3507571444e-01, 3.3707866771e-01
-7.8200640000e-03, -6.3507571444e-01, 3.3463606867e-01
-7.7993760000e-03, -6.4728870895e-01, 3.3707866771e-01
-7.7786880000e-03, -6.3507571444e-01, 3.3707866771e-01
-7.7580000000e-03, -6.3507571444e-01, 3.3463606867e-01
-7.7373120000e-03, -6.3507571444e-01, 3.3707866771e-01
-7.7166240000e-03, -6.3507571444e-01, 3.3707866771e-01
-7.6959360000e-03, -6.2286271993e-01, 3.3707866771e-01
-7.6752480000e-03, -6.2286271993e-01, 3.3707866771e-01
-7.6545600000e-03, -6.3507571444e-01, 3.3463606867e-01
-7.6338720000e-03, -6.2286271993e-01, 3.3707866771e-01
-7.6131840000e-03, -6.3507571444e-01, 3.3707866771e-01
-7.5924960000e-03, -6.2286271993e-01, 3.3463606867e-01
-7.5718080000e-03, -6.2286271993e-01, 3.3463606867e-01
-7.5511200000e-03, -6.2286271993e-01, 3.3707866771e-01
-7.5304320000e-03, -6.1064972542e-01, 3.3707866771e-01
-7.5097440000e-03, -6.1064972542e-01, 3.3707866771e-01
-7.4890560000e-03, -6.1064972542e-01, 3.3707866771e-01
-7.4683680000e-03, -6.2286271993e-01, 3.3707866771e-01
-7.4476800000e-03, -6.2286271993e-01, 3.3707866771e-01
-7.4269920000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.4063040000e-03, -6.1064972542e-01, 3.3707866771e-01
-7.3856160000e-03, -6.1064972542e-01, 3.3707866771e-01
-7.3649280000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.3442400000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.3235520000e-03, -6.1064972542e-01, 3.3463606867e-01
-7.3028640000e-03, -5.9843673091e-01, 3.3463606867e-01
-7.2821760000e-03, -6.1064972542e-01, 3.3707866771e-01
-7.2614880000e-03, -6.1064972542e-01, 3.3463606867e-01
-7.2408000000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.2201120000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.1994240000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.1787360000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.1580480000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.1373600000e-03, -5.8622373641e-01, 3.3707866771e-01
-7.1166720000e-03, -5.9843673091e-01, 3.3707866771e-01
-7.0959840000e-03, -5.8622373641e-01, 3.3707866771e-01
-7.0752960000e-03, -5.8622373641e-01, 3.3707866771e-01
-7.0546080000e-03, -5.8622373641e-01, 3.3463606867e-01
-7.0339200000e-03, -5.8622373641e-01, 3.3707866771e-01
-7.0132320000e-03, -5.8622373641e-01, 3.3463606867e-01
-6.9925440000e-03, -5.7401074190e-01, 3.3707866771e-01
-6.9718560000e-03, -5.7401074190e-01, 3.3463606867e-01
-6.9511680000e-03, -5.7401074190e-01, 3.3707866771e-01
-6.9304800000e-03, -5.7401074190e-01, 3.3707866771e-01
-6.9097920000e-03, -5.6179774739e-01, 3.3707866771e-01
-6.8891040000e-03, -5.6179774739e-01, 3.3463606867e-01
-6.8684160000e-03, -5.6179774739e-01, 3.3707866771e-01
-6.8477280000e-03, -5.6179774739e-01, 3.3707866771e-01
-6.8270400000e-03, -5.6179774739e-01, 3.3463606867e-01
-6.8063520000e-03, -5.4958475288e-01, 3.3707866771e-01
-6.7856640000e-03, -5.6179774739e-01, 3.3707866771e-01
-6.7649760000e-03, -5.6179774739e-01, 3.3707866771e-01
-6.7442880000e-03, -5.4958475288e-01, 3.3463606867e-01
-6.7236000000e-03, -5.6179774739e-01, 3.3463606867e-01
-6.7029120000e-03, -5.4958475288e-01, 3.3952126675e-01
-6.6822240000e-03, -5.4958475288e-01, 3.3707866771e-01
-6.6615360000e-03, -5.4958475288e-01, 3.3707866771e-01
-6.6408480000e-03, -5.4958475288e-01, 3.3463606867e-01
-6.6201600000e-03, -5.4958475288e-01, 3.3463606867e-01
-6.5994720000e-03, -5.4958475288e-01, 3.3463606867e-01
-6.5787840000e-03, -5.4958475288e-01, 3.3463606867e-01
-6.5580960000e-03, -5.3737175837e-01, 3.3707866771e-01
-6.5374080000e-03, -5.2515876386e-01, 3.3463606867e-01
-6.5167200000e-03, -5.2515876386e-01, 3.3707866771e-01
-6.4960320000e-03, -5.3737175837e-01, 3.3463606867e-01
-6.4753440000e-03, -5.2515876386e-01, 3.3463606867e-01
-6.4546560000e-03, -5.2515876386e-01, 3.3707866771e-01
-6.4339680000e-03, -5.2515876386e-01, 3.3952126675e-01
-6.4132800000e-03, -5.3737175837e-01, 3.3707866771e-01
-6.3925920000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.3719040000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.3512160000e-03, -5.2515876386e-01, 3.3463606867e-01
-6.3305280000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.3098400000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.2891520000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.2684640000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.2477760000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.2270880000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.2064000000e-03, -5.0073277485e-01, 3.3463606867e-01
-6.1857120000e-03, -5.1294576935e-01, 3.3463606867e-01
-6.1650240000e-03, -5.1294576935e-01, 3.3463606867e-01
-6.1443360000e-03, -5.1294576935e-01, 3.3707866771e-01
-6.1236480000e-03, -5.0073277485e-01, 3.3707866771e-01
-6.1029600000e-03, -5.0073277485e-01, 3.3463606867e-01
-6.0822720000e-03, -5.0073277485e-01, 3.3463606867e-01
-6.0615840000e-03, -5.0073277485e-01, 3.3707866771e-01
-6.0408960000e-03, -5.0073277485e-01, 3.3707866771e-01
-6.0202080000e-03, -5.0073277485e-01, 3.3707866771e-01
-5.9995200000e-03, -4.8851978034e-01, 3.3707866771e-01
-5.9788320000e-03, -5.0073277485e-01, 3.3707866771e-01
-5.9581440000e-03, -5.0073277485e-01, 3.3463606867e-01
-5.9374560000e-03, -4.8851978034e-01, 3.3952126675e-01
-5.9167680000e-03, -4.8851978034e-01, 3.3707866771e-01
-5.8960800000e-03, -5.0073277485e-01, 3.3463606867e-01
-5.8753920000e-03, -4.7630678583e-01, 3.3707866771e-01
-5.8547040000e-03, -4.8851978034e-01, 3.3463606867e-01
-5.8340160000e-03, -4.8851978034e-01, 3.3707866771e-01
-5.8133280000e-03, -5.0073277485e-01, 3.3463606867e-01
-5.7926400000e-03, -4.8851978034e-01, 3.3707866771e-01
-5.7719520000e-03, -4.7630678583e-01, 3.3707866771e-01
-5.7512640000e-03, -4.7630678583e-01, 3.3707866771e-01
-5.7305760000e-03, -4.7630678583e-01, 3.3463606867e-01
-5.7098880000e-03, -4.6409379132e-01, 3.3707866771e-01
-5.6892000000e-03, -4.7630678583e-01, 3.3707866771e-01
-5.6685120000e-03, -4.7630678583e-01, 3.3707866771e-01
-5.6478240000e-03, -4.7630678583e-01, 3.3463606867e-01
-5.6271360000e-03, -4.7630678583e-01, 3.3707866771e-01
-5.6064480000e-03, -4.7630678583e-01, 3.3707866771e-01
-5.5857600000e-03, -4.7630678583e-01, 3.3463606867e-01
-5.5650720000e-03, -4.6409379132e-01, 3.3707866771e-01
-5.5443840000e-03, -4.6409379132e-01, 3.3707866771e-01
-5.5236960000e-03, -4.6409379132e-01, 3.3463606867e-01
