% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 480.9 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:01:12 +0200
% Time (s), Channel A (Input 2) (V), Channel B (Input 1) (V)
-2.441126400000e-01, 3.804348e+00, 2.796776e-01
-2.436411200000e-01, 3.761602e+00, 3.016610e-01
-2.431696000000e-01, 3.718857e+00, 3.126527e-01
-2.426980800000e-01, 3.676111e+00, 3.199805e-01
-2.422265600000e-01, 3.639472e+00, 3.236444e-01
-2.417550400000e-01, 3.602833e+00, 3.260870e-01
-2.412835200000e-01, 3.572301e+00, 3.273083e-01
-2.408120000000e-01, 3.529555e+00, 3.285296e-01
-2.403404800000e-01, 3.492916e+00, 3.297509e-01
-2.398689600000e-01, 3.450171e+00, 3.309722e-01
-2.393974400000e-01, 3.419638e+00, 3.321935e-01
-2.389259200000e-01, 3.370786e+00, 3.334148e-01
-2.384544000000e-01, 3.328041e+00, 3.321935e-01
-2.379828800000e-01, 3.291402e+00, 3.321935e-01
-2.375113600000e-01, 3.254763e+00, 3.321935e-01
-2.370398400000e-01, 3.212018e+00, 3.321935e-01
-2.365683200000e-01, 3.169272e+00, 3.321935e-01
-2.360968000000e-01, 3.138740e+00, 3.334148e-01
-2.356252800000e-01, 3.095994e+00, 3.321935e-01
-2.351537600000e-01, 3.065462e+00, 3.334148e-01
-2.346822400000e-01, 3.016610e+00, 3.321935e-01
-2.342107200000e-01, 2.979971e+00, 3.309722e-01
-2.337392000000e-01, 2.949438e+00, 3.297509e-01
-2.332676800000e-01, 2.906693e+00, 3.236444e-01
-2.327961600000e-01, 2.876160e+00, 3.150953e-01
-2.323246400000e-01, 2.833415e+00, 3.150953e-01
-2.318531200000e-01, 2.790669e+00, 3.260870e-01
-2.313816000000e-01, 2.754030e+00, 3.297509e-01
-2.309100800000e-01, 2.711285e+00, 3.321935e-01
-2.304385600000e-01, 2.674646e+00, 3.334148e-01
-2.299670400000e-01, 2.631900e+00, 3.334148e-01
-2.294955200000e-01, 2.595261e+00, 3.334148e-01
-2.290240000000e-01, 2.558622e+00, 3.334148e-01
-2.285524800000e-01, 2.528090e+00, 3.334148e-01
-2.280809600000e-01, 2.491451e+00, 3.334148e-01
-2.276094400000e-01, 2.454812e+00, 3.334148e-01
-2.271379200000e-01, 2.412066e+00, 3.346361e-01
-2.266664000000e-01, 2.369321e+00, 3.346361e-01
-2.261948800000e-01, 2.332682e+00, 3.346361e-01
-2.257233600000e-01, 2.296043e+00, 3.346361e-01
-2.252518400000e-01, 2.253297e+00, 3.334148e-01
-2.247803200000e-01, 2.216659e+00, 3.334148e-01
-2.243088000000e-01, 2.180020e+00, 3.346361e-01
-2.238372800000e-01, 2.143381e+00, 3.334148e-01
-2.233657600000e-01, 2.100635e+00, 3.346361e-01
-2.228942400000e-01, 2.051783e+00, 3.346361e-01
-2.224227200000e-01, 2.021251e+00, 3.334148e-01
-2.219512000000e-01, 1.978505e+00, 3.334148e-01
-2.214796800000e-01, 1.947973e+00, 3.346361e-01
-2.210081600000e-01, 1.905227e+00, 3.346361e-01
-2.205366400000e-01, 1.862482e+00, 3.346361e-01
-2.200651200000e-01, 1.838056e+00, 3.358574e-01
-2.195936000000e-01, 1.789204e+00, 3.346361e-01
-2.191220800000e-01, 1.752565e+00, 3.346361e-01
-2.186505600000e-01, 1.709819e+00, 3.346361e-01
-2.181790400000e-01, 1.673180e+00, 3.346361e-01
-2.177075200000e-01, 1.642648e+00, 3.346361e-01
-2.172360000000e-01, 1.593796e+00, 3.346361e-01
-2.167644800000e-01, 1.557157e+00, 3.346361e-01
-2.162929600000e-01, 1.520518e+00, 3.358574e-01
-2.158214400000e-01, 1.477772e+00, 3.334148e-01
-2.153499200000e-01, 1.441133e+00, 3.346361e-01
-2.148784000000e-01, 1.404494e+00, 3.346361e-01
-2.144068800000e-01, 1.367855e+00, 3.334148e-01
-2.139353600000e-01, 1.325110e+00, 3.334148e-01
-2.134638400000e-01, 1.294577e+00, 3.346361e-01
-2.129923200000e-01, 1.245725e+00, 3.334148e-01
-2.125208000000e-01, 1.209086e+00, 3.334148e-01
-2.120492800000e-01, 1.178554e+00, 3.334148e-01
-2.115777600000e-01, 1.129702e+00, 3.346361e-01
-2.111062400000e-01, 1.093063e+00, 3.334148e-01
-2.106347200000e-01, 1.056424e+00, 3.346361e-01
-2.101632000000e-01, 1.025892e+00, 3.334148e-01
-2.096916800000e-01, 9.770396e-01, 3.346361e-01
-2.092201600000e-01, 9.465071e-01, 3.346361e-01
-2.087486400000e-01, 9.159746e-01, 3.346361e-01
-2.082771200000e-01, 8.671226e-01, 3.346361e-01
-2.078056000000e-01, 8.304836e-01, 3.334148e-01
-2.073340800000e-01, 7.755252e-01, 3.334148e-01
-2.068625600000e-01, 7.449927e-01, 3.346361e-01
-2.063910400000e-01, 7.083537e-01, 3.346361e-01
-2.059195200000e-01, 6.717147e-01, 3.346361e-01
-2.054480000000e-01, 6.350757e-01, 3.334148e-01
-2.049764800000e-01, 5.923302e-01, 3.334148e-01
-2.045049600000e-01, 5.556913e-01, 3.334148e-01
-2.040334400000e-01, 5.129458e-01, 3.334148e-01
-2.035619200000e-01, 4.763068e-01, 3.334148e-01
-2.030904000000e-01, 4.396678e-01, 3.346361e-01
-2.026188800000e-01, 4.030288e-01, 3.334148e-01
-2.021473600000e-01, 3.602833e-01, 3.346361e-01
-2.016758400000e-01, 3.419638e-01, 3.334148e-01
-2.012043200000e-01, 2.870054e-01, 3.346361e-01
-2.007328000000e-01, 2.442599e-01, 3.346361e-01
-2.002612800000e-01, 2.076209e-01, 3.334148e-01
-1.997897600000e-01, 1.648754e-01, 3.334148e-01
-1.993182400000e-01, 1.282364e-01, 3.334148e-01
-1.988467200000e-01, 9.159746e-02, 3.334148e-01
-1.983752000000e-01, 4.885198e-02, 3.334148e-01
-1.979036800000e-01, 1.831949e-02, 3.334148e-01
-1.974321600000e-01, -2.442599e-02, 3.321935e-01
-1.969606400000e-01, -6.717147e-02, 3.321935e-01
-1.964891200000e-01, -1.038105e-01, 3.321935e-01
-1.960176000000e-01, -1.404494e-01, 3.334148e-01
-1.955460800000e-01, -1.770884e-01, 3.309722e-01
-1.950745600000e-01, -2.137274e-01, 3.321935e-01
-1.946030400000e-01, -2.503664e-01, 3.334148e-01
-1.941315200000e-01, -2.931119e-01, 3.334148e-01
-1.936600000000e-01, -3.358573e-01, 3.334148e-01
-1.931884800000e-01, -3.724963e-01, 3.334148e-01
-1.927169600000e-01, -4.152418e-01, 3.334148e-01
-1.922454400000e-01, -4.518808e-01, 3.334148e-01
-1.917739200000e-01, -4.946263e-01, 3.334148e-01
-1.913024000000e-01, -5.251588e-01, 3.346361e-01
-1.908308800000e-01, -5.617977e-01, 3.334148e-01
-1.903593600000e-01, -6.045432e-01, 3.346361e-01
-1.898878400000e-01, -6.472887e-01, 3.334148e-01
-1.894163200000e-01, -6.778212e-01, 3.334148e-01
-1.889448000000e-01, -7.266732e-01, 3.334148e-01
-1.884732800000e-01, -7.510992e-01, 3.334148e-01
-1.880017600000e-01, -7.938446e-01, 3.346361e-01
-1.875302400000e-01, -8.365901e-01, 3.358574e-01
-1.870587200000e-01, -8.732291e-01, 3.358574e-01
-1.865872000000e-01, -9.098681e-01, 3.346361e-01
-1.861156800000e-01, -9.404006e-01, 3.346361e-01
-1.856441600000e-01, -9.892526e-01, 3.346361e-01
-1.851726400000e-01, -1.031998e+00, 3.346361e-01
-1.847011200000e-01, -1.068637e+00, 3.346361e-01
-1.842296000000e-01, -1.105276e+00, 3.334148e-01
-1.837580800000e-01, -1.154128e+00, 3.346361e-01
-1.832865600000e-01, -1.190767e+00, 3.334148e-01
-1.828150400000e-01, -1.221299e+00, 3.334148e-01
-1.823435200000e-01, -1.264045e+00, 3.334148e-01
-1.818720000000e-01, -1.294577e+00, 3.334148e-01
-1.814004800000e-01, -1.337323e+00, 3.346361e-01
-1.809289600000e-01, -1.380068e+00, 3.346361e-01
-1.804574400000e-01, -1.410601e+00, 3.346361e-01
-1.799859200000e-01, -1.453346e+00, 3.346361e-01
-1.795144000000e-01, -1.483879e+00, 3.346361e-01
-1.790428800000e-01, -1.538837e+00, 3.346361e-01
-1.785713600000e-01, -1.563263e+00, 3.334148e-01
-1.780998400000e-01, -1.606009e+00, 3.334148e-01
-1.776283200000e-01, -1.642648e+00, 3.346361e-01
-1.771568000000e-01, -1.691500e+00, 3.334148e-01
-1.766852800000e-01, -1.728139e+00, 3.346361e-01
-1.762137600000e-01, -1.764778e+00, 3.346361e-01
-1.757422400000e-01, -1.801417e+00, 3.346361e-01
-1.752707200000e-01, -1.844162e+00, 3.346361e-01
-1.747992000000e-01, -1.880801e+00, 3.334148e-01
-1.743276800000e-01, -1.923547e+00, 3.346361e-01
-1.738561600000e-01, -1.960186e+00, 3.358574e-01
-1.733846400000e-01, -2.002931e+00, 3.358574e-01
-1.729131200000e-01, -2.033464e+00, 3.346361e-01
-1.724416000000e-01, -2.076209e+00, 3.346361e-01
-1.719700800000e-01, -2.106742e+00, 3.334148e-01
-1.714985600000e-01, -2.155594e+00, 3.334148e-01
-1.710270400000e-01, -2.180020e+00, 3.346361e-01
-1.705555200000e-01, -2.222765e+00, 3.346361e-01
-1.700840000000e-01, -2.271617e+00, 3.358574e-01
-1.696124800000e-01, -2.308256e+00, 3.346361e-01
-1.691409600000e-01, -2.344895e+00, 3.346361e-01
-1.686694400000e-01, -2.387640e+00, 3.346361e-01
-1.681979200000e-01, -2.418173e+00, 3.346361e-01
-1.677264000000e-01, -2.454812e+00, 3.334148e-01
-1.672548800000e-01, -2.503664e+00, 3.346361e-01
-1.667833600000e-01, -2.534196e+00, 3.346361e-01
-1.663118400000e-01, -2.570835e+00, 3.334148e-01
-1.658403200000e-01, -2.607474e+00, 3.346361e-01
-1.653688000000e-01, -2.650220e+00, 3.334148e-01
-1.648972800000e-01, -2.686859e+00, 3.334148e-01
-1.644257600000e-01, -2.729604e+00, 3.334148e-01
-1.639542400000e-01, -2.766243e+00, 3.334148e-01
-1.634827200000e-01, -2.808989e+00, 3.334148e-01
-1.630112000000e-01, -2.839521e+00, 3.334148e-01
-1.625396800000e-01, -2.882267e+00, 3.321935e-01
-1.620681600000e-01, -2.918906e+00, 3.334148e-01
-1.615966400000e-01, -2.955545e+00, 3.309722e-01
-1.611251200000e-01, -3.004397e+00, 3.309722e-01
-1.606536000000e-01, -3.034929e+00, 3.297509e-01
-1.601820800000e-01, -3.071568e+00, 3.273083e-01
-1.597105600000e-01, -3.114314e+00, 3.236444e-01
