% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 480.9 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:01:13 +0200
% Time (s), Channel A (V), Channel B (V)
-5.2204000000e-03, -4.2745480780e-01, 3.3219346963e-01
-5.1867200000e-03, -4.2745480780e-01, 3.3219346963e-01
-5.1530400000e-03, -4.1524181329e-01, 3.3463606867e-01
-5.1193600000e-03, -4.3966780230e-01, 3.3219346963e-01
-5.0856800000e-03, -4.2745480780e-01, 3.3219346963e-01
-5.0520000000e-03, -4.1524181329e-01, 3.3463606867e-01
-5.0183200000e-03, -4.1524181329e-01, 3.3463606867e-01
-4.9846400000e-03, -4.1524181329e-01, 3.3463606867e-01
-4.9509600000e-03, -4.1524181329e-01, 3.3463606867e-01
-4.9172800000e-03, -4.0302881878e-01, 3.3463606867e-01
-4.8836000000e-03, -4.0302881878e-01, 3.3707866771e-01
-4.8499200000e-03, -4.0302881878e-01, 3.3463606867e-01
-4.8162400000e-03, -3.9081582427e-01, 3.3463606867e-01
-4.7825600000e-03, -4.0302881878e-01, 3.3463606867e-01
-4.7488800000e-03, -3.9081582427e-01, 3.3219346963e-01
-4.7152000000e-03, -3.9081582427e-01, 3.3219346963e-01
-4.6815200000e-03, -3.9081582427e-01, 3.3463606867e-01
-4.6478400000e-03, -3.9081582427e-01, 3.3219346963e-01
-4.6141600000e-03, -3.7860282976e-01, 3.3219346963e-01
-4.5804800000e-03, -3.6638983525e-01, 3.3463606867e-01
-4.5468000000e-03, -3.6638983525e-01, 3.3219346963e-01
-4.5131200000e-03, -3.6638983525e-01, 3.3219346963e-01
-4.4794400000e-03, -3.6638983525e-01, 3.3219346963e-01
-4.4457600000e-03, -3.6638983525e-01, 3.3463606867e-01
-4.4120800000e-03, -3.5417684074e-01, 3.3463606867e-01
-4.3784000000e-03, -3.6638983525e-01, 3.3219346963e-01
-4.3447200000e-03, -3.5417684074e-01, 3.3219346963e-01
-4.3110400000e-03, -3.5417684074e-01, 3.3219346963e-01
-4.2773600000e-03, -3.5417684074e-01, 3.3463606867e-01
-4.2436800000e-03, -3.4196384624e-01, 3.3219346963e-01
-4.2100000000e-03, -3.4196384624e-01, 3.3463606867e-01
-4.1763200000e-03, -3.5417684074e-01, 3.3463606867e-01
-4.1426400000e-03, -3.4196384624e-01, 3.3463606867e-01
-4.1089600000e-03, -3.5417684074e-01, 3.3219346963e-01
-4.0752800000e-03, -3.2975085173e-01, 3.3463606867e-01
-4.0416000000e-03, -3.2975085173e-01, 3.3219346963e-01
-4.0079200000e-03, -3.2975085173e-01, 3.3219346963e-01
-3.9742400000e-03, -3.2975085173e-01, 3.3219346963e-01
-3.9405600000e-03, -3.2975085173e-01, 3.3219346963e-01
-3.9068800000e-03, -3.2975085173e-01, 3.3463606867e-01
-3.8732000000e-03, -3.0532486271e-01, 3.3219346963e-01
-3.8395200000e-03, -3.1753785722e-01, 3.3219346963e-01
-3.8058400000e-03, -3.0532486271e-01, 3.3219346963e-01
-3.7721600000e-03, -3.1753785722e-01, 3.3219346963e-01
-3.7384800000e-03, -2.9311186820e-01, 3.3219346963e-01
-3.7048000000e-03, -3.0532486271e-01, 3.3219346963e-01
-3.6711200000e-03, -3.0532486271e-01, 3.3219346963e-01
-3.6374400000e-03, -2.9311186820e-01, 3.3219346963e-01
-3.6037600000e-03, -3.0532486271e-01, 3.3463606867e-01
-3.5700800000e-03, -2.9311186820e-01, 3.3219346963e-01
-3.5364000000e-03, -2.9311186820e-01, 3.3219346963e-01
-3.5027200000e-03, -2.9311186820e-01, 3.3219346963e-01
-3.4690400000e-03, -2.8089887369e-01, 3.2975087059e-01
-3.4353600000e-03, -2.9311186820e-01, 3.2975087059e-01
-3.4016800000e-03, -2.8089887369e-01, 3.2975087059e-01
-3.3680000000e-03, -2.8089887369e-01, 3.3219346963e-01
-3.3343200000e-03, -2.8089887369e-01, 3.2975087059e-01
-3.3006400000e-03, -2.8089887369e-01, 3.3219346963e-01
-3.2669600000e-03, -2.8089887369e-01, 3.3219346963e-01
-3.2332800000e-03, -2.6868587919e-01, 3.3219346963e-01
-3.1996000000e-03, -2.6868587919e-01, 3.3219346963e-01
-3.1659200000e-03, -2.5647288468e-01, 3.2975087059e-01
-3.1322400000e-03, -2.6868587919e-01, 3.2975087059e-01
-3.0985600000e-03, -2.5647288468e-01, 3.2975087059e-01
-3.0648800000e-03, -2.5647288468e-01, 3.2975087059e-01
-3.0312000000e-03, -2.5647288468e-01, 3.2975087059e-01
-2.9975200000e-03, -2.4425989017e-01, 3.2975087059e-01
-2.9638400000e-03, -2.3204689566e-01, 3.2975087059e-01
-2.9301600000e-03, -2.4425989017e-01, 3.2975087059e-01
-2.8964800000e-03, -2.3204689566e-01, 3.2975087059e-01
-2.8628000000e-03, -2.3204689566e-01, 3.2975087059e-01
-2.8291200000e-03, -2.3204689566e-01, 3.2975087059e-01
-2.7954400000e-03, -2.3204689566e-01, 3.2730827155e-01
-2.7617600000e-03, -2.3204689566e-01, 3.2975087059e-01
-2.7280800000e-03, -2.1983390115e-01, 3.2730827155e-01
-2.6944000000e-03, -2.1983390115e-01, 3.2730827155e-01
-2.6607200000e-03, -2.3204689566e-01, 3.2975087059e-01
-2.6270400000e-03, -2.1983390115e-01, 3.2730827155e-01
-2.5933600000e-03, -2.1983390115e-01, 3.2730827155e-01
-2.5596800000e-03, -2.0762090664e-01, 3.2486567250e-01
-2.5260000000e-03, -2.0762090664e-01, 3.2730827155e-01
-2.4923200000e-03, -2.0762090664e-01, 3.2486567250e-01
-2.4586400000e-03, -2.0762090664e-01, 3.2486567250e-01
-2.4249600000e-03, -2.0762090664e-01, 3.2486567250e-01
-2.3912800000e-03, -1.9540791214e-01, 3.2486567250e-01
-2.3576000000e-03, -2.0762090664e-01, 3.2486567250e-01
-2.3239200000e-03, -1.9540791214e-01, 3.2486567250e-01
-2.2902400000e-03, -1.8319491763e-01, 3.2242307346e-01
-2.2565600000e-03, -1.9540791214e-01, 3.2486567250e-01
-2.2228800000e-03, -1.9540791214e-01, 3.2242307346e-01
-2.1892000000e-03, -1.8319491763e-01, 3.2242307346e-01
-2.1555200000e-03, -1.8319491763e-01, 3.2242307346e-01
-2.1218400000e-03, -1.7098192312e-01, 3.1998047442e-01
-2.0881600000e-03, -1.7098192312e-01, 3.1998047442e-01
-2.0544800000e-03, -1.7098192312e-01, 3.1998047442e-01
-2.0208000000e-03, -1.7098192312e-01, 3.1998047442e-01
-1.9871200000e-03, -1.7098192312e-01, 3.1509527634e-01
-1.9534400000e-03, -1.7098192312e-01, 3.1509527634e-01
-1.9197600000e-03, -1.5876892861e-01, 3.1753787538e-01
-1.8860800000e-03, -1.4655593410e-01, 3.1509527634e-01
-1.8524000000e-03, -1.5876892861e-01, 3.1265267730e-01
-1.8187200000e-03, -1.4655593410e-01, 3.1265267730e-01
-1.7850400000e-03, -1.4655593410e-01, 3.1265267730e-01
-1.7513600000e-03, -1.5876892861e-01, 3.1021007826e-01
-1.7176800000e-03, -1.4655593410e-01, 3.0776747921e-01
-1.6840000000e-03, -1.3434293959e-01, 3.0532488017e-01
-1.6503200000e-03, -1.3434293959e-01, 3.0532488017e-01
-1.6166400000e-03, -1.3434293959e-01, 3.0288228113e-01
-1.5829600000e-03, -1.3434293959e-01, 3.0532488017e-01
-1.5492800000e-03, -1.2212994508e-01, 3.0043968209e-01
-1.5156000000e-03, -1.3434293959e-01, 2.9799708305e-01
-1.4819200000e-03, -1.2212994508e-01, 2.9799708305e-01
-1.4482400000e-03, -1.0991695058e-01, 2.9311188497e-01
-1.4145600000e-03, -1.2212994508e-01, 2.9066928593e-01
-1.3808800000e-03, -1.2212994508e-01, 2.8822668688e-01
-1.3472000000e-03, -1.0991695058e-01, 2.8334148880e-01
-1.3135200000e-03, -1.0991695058e-01, 2.8089888976e-01
-1.2798400000e-03, -1.0991695058e-01, 2.7601369168e-01
-1.2461600000e-03, -1.0991695058e-01, 2.7357109264e-01
-1.2124800000e-03, -9.7703956068e-02, 2.6868589455e-01
-1.1788000000e-03, -1.0991695058e-01, 2.6380069647e-01
-1.1451200000e-03, -9.7703956068e-02, 2.5647289935e-01
-1.1114400000e-03, -9.7703956068e-02, 2.4914510222e-01
-1.0777600000e-03, -9.7703956068e-02, 2.4181730510e-01
-1.0440800000e-03, -9.7703956068e-02, 2.3693210701e-01
-1.0104000000e-03, -8.5490961559e-02, 2.2716171085e-01
-9.7672000000e-04, -8.5490961559e-02, 2.1739131468e-01
-9.4304000000e-04, -7.3277967051e-02, 2.0517831948e-01
-9.0936000000e-04, -8.5490961559e-02, 1.9296532427e-01
-8.7568000000e-04, -6.1064972542e-02, 1.7830973002e-01
-8.4200000000e-04, -7.3277967051e-02, 1.6121153673e-01
-8.0832000000e-04, -7.3277967051e-02, 1.4411334344e-01
-7.7464000000e-04, -6.1064972542e-02, 1.2701515015e-01
-7.4096000000e-04, -6.1064972542e-02, 1.0991695686e-01
-7.0728000000e-04, -4.8851978034e-02, 8.7933565490e-02
-6.7360000000e-04, -6.1064972542e-02, 6.8392773159e-02
-6.3992000000e-04, -4.8851978034e-02, 5.1294579869e-02
-6.0624000000e-04, -6.1064972542e-02, 3.4196386579e-02
-5.7256000000e-04, -4.8851978034e-02, 2.1983391372e-02
-5.3888000000e-04, -4.8851978034e-02, 1.2212995207e-02
-5.0520000000e-04, -3.6638983525e-02, 7.3277971242e-03
-4.7152000000e-04, -3.6638983525e-02, 7.3277971242e-03
-4.3784000000e-04, -3.6638983525e-02, 1.2212995207e-02
-4.0416000000e-04, -3.6638983525e-02, 2.4425990414e-02
-3.7048000000e-04, -2.4425989017e-02, 4.1524183704e-02
-3.3680000000e-04, -2.4425989017e-02, 5.8622376993e-02
-3.0312000000e-04, -2.4425989017e-02, 7.8163169324e-02
-2.6944000000e-04, -2.4425989017e-02, 9.5261362614e-02
-2.3576000000e-04, -2.4425989017e-02, 1.1480215495e-01
-2.0208000000e-04, -2.4425989017e-02, 1.3434294728e-01
-1.6840000000e-04, -2.4425989017e-02, 1.5388373961e-01
-1.3472000000e-04, -1.2212994508e-02, 1.6853933386e-01
-1.0104000000e-04, 0.0000000000e+00, 1.8563752715e-01
-6.7360000000e-05, -1.2212994508e-02, 1.9540792331e-01
-3.3680000000e-05, 1.2212994508e-02, 2.0517831948e-01
0.0000000000e+00, 0.0000000000e+00, 2.1983391372e-01
3.3680000000e-05, 1.2212994508e-02, 2.2716171085e-01
6.7360000000e-05, 0.0000000000e+00, 2.3693210701e-01
1.0104000000e-04, -1.2212994508e-02, 2.4670250318e-01
1.3472000000e-04, 1.2212994508e-02, 2.5158770126e-01
1.6840000000e-04, 1.2212994508e-02, 2.5891549839e-01
2.0208000000e-04, 1.2212994508e-02, 2.6624329551e-01
2.3576000000e-04, 1.2212994508e-02, 2.7112849359e-01
2.6944000000e-04, 2.4425989017e-02, 2.7357109264e-01
3.0312000000e-04, 3.6638983525e-02, 2.7601369168e-01
3.3680000000e-04, 2.4425989017e-02, 2.8334148880e-01
3.7048000000e-04, 2.4425989017e-02, 2.8578408784e-01
4.0416000000e-04, 3.6638983525e-02, 2.8822668688e-01
4.3784000000e-04, 2.4425989017e-02, 2.9066928593e-01
4.7152000000e-04, 2.4425989017e-02, 2.9311188497e-01
5.0520000000e-04, 4.8851978034e-02, 2.9555448401e-01
5.3888000000e-04, 3.6638983525e-02, 3.0043968209e-01
5.7256000000e-04, 3.6638983525e-02, 3.0043968209e-01
6.0624000000e-04, 6.1064972542e-02, 3.0043968209e-01
6.3992000000e-04, 4.8851978034e-02, 3.0288228113e-01
6.7360000000e-04, 4.8851978034e-02, 3.0776747921e-01
7.0728000000e-04, 6.1064972542e-02, 3.0776747921e-01
7.4096000000e-04, 6.1064972542e-02, 3.0776747921e-01
7.7464000000e-04, 4.8851978034e-02, 3.0776747921e-01
8.0832000000e-04, 7.3277967051e-02, 3.1021007826e-01
8.4200000000e-04, 6.1064972542e-02, 3.1265267730e-01
8.7568000000e-04, 7.3277967051e-02, 3.1265267730e-01
9.0936000000e-04, 7.3277967051e-02, 3.1509527634e-01
9.4304000000e-04, 7.3277967051e-02, 3.1509527634e-01
9.7672000000e-04, 7.3277967051e-02, 3.1753787538e-01
1.0104000000e-03, 8.5490961559e-02, 3.1753787538e-01
1.0440800000e-03, 8.5490961559e-02, 3.1753787538e-01
1.0777600000e-03, 9.7703956068e-02, 3.1753787538e-01
1.1114400000e-03, 7.3277967051e-02, 3.1753787538e-01
1.1451200000e-03, 9.7703956068e-02, 3.1753787538e-01
1.1788000000e-03, 8.5490961559e-02, 3.2242307346e-01
1.2124800000e-03, 9.7703956068e-02, 3.2242307346e-01
1.2461600000e-03, 9.7703956068e-02, 3.1998047442e-01
1.2798400000e-03, 9.7703956068e-02, 3.2242307346e-01
1.3135200000e-03, 1.0991695058e-01, 3.2242307346e-01
1.3472000000e-03, 9.7703956068e-02, 3.2486567250e-01
1.3808800000e-03, 1.0991695058e-01, 3.2242307346e-01
1.4145600000e-03, 1.0991695058e-01, 3.2242307346e-01
1.4482400000e-03, 1.0991695058e-01, 3.2486567250e-01
1.4819200000e-03, 1.0991695058e-01, 3.2486567250e-01
1.5156000000e-03, 1.2212994508e-01, 3.2730827155e-01
1.5492800000e-03, 1.2212994508e-01, 3.2486567250e-01
1.5829600000e-03, 1.2212994508e-01, 3.2486567250e-01
1.6166400000e-03, 1.3434293959e-01, 3.2486567250e-01
1.6503200000e-03, 1.3434293959e-01, 3.2730827155e-01
1.6840000000e-03, 1.3434293959e-01, 3.2730827155e-01
1.7176800000e-03, 1.3434293959e-01, 3.2730827155e-01
1.7513600000e-03, 1.4655593410e-01, 3.2486567250e-01
1.7850400000e-03, 1.3434293959e-01, 3.2730827155e-01
1.8187200000e-03, 1.4655593410e-01, 3.2730827155e-01
1.8524000000e-03, 1.4655593410e-01, 3.2730827155e-01
1.8860800000e-03, 1.4655593410e-01, 3.2730827155e-01
1.9197600000e-03, 1.5876892861e-01, 3.2730827155e-01
1.9534400000e-03, 1.5876892861e-01, 3.2975087059e-01
1.9871200000e-03, 1.5876892861e-01, 3.2730827155e-01
2.0208000000e-03, 1.5876892861e-01, 3.2730827155e-01
2.0544800000e-03, 1.7098192312e-01, 3.2975087059e-01
2.0881600000e-03, 1.5876892861e-01, 3.2975087059e-01
2.1218400000e-03, 1.5876892861e-01, 3.2975087059e-01
2.1555200000e-03, 1.8319491763e-01, 3.2975087059e-01
2.1892000000e-03, 1.7098192312e-01, 3.2730827155e-01
2.2228800000e-03, 1.8319491763e-01, 3.2975087059e-01
2.2565600000e-03, 1.7098192312e-01, 3.3219346963e-01
2.2902400000e-03, 1.8319491763e-01, 3.2975087059e-01
2.3239200000e-03, 1.8319491763e-01, 3.2975087059e-01
2.3576000000e-03, 1.8319491763e-01, 3.2975087059e-01
2.3912800000e-03, 1.8319491763e-01, 3.2975087059e-01
2.4249600000e-03, 1.9540791214e-01, 3.3219346963e-01
2.4586400000e-03, 1.9540791214e-01, 3.3219346963e-01
2.4923200000e-03, 2.0762090664e-01, 3.2975087059e-01
2.5260000000e-03, 2.0762090664e-01, 3.2975087059e-01
2.5596800000e-03, 1.9540791214e-01, 3.2975087059e-01
2.5933600000e-03, 1.9540791214e-01, 3.2975087059e-01
2.6270400000e-03, 2.1983390115e-01, 3.2975087059e-01
2.6607200000e-03, 2.1983390115e-01, 3.2975087059e-01
2.6944000000e-03, 2.0762090664e-01, 3.3219346963e-01
2.7280800000e-03, 2.1983390115e-01, 3.2975087059e-01
2.7617600000e-03, 2.1983390115e-01, 3.3219346963e-01
2.7954400000e-03, 2.1983390115e-01, 3.2975087059e-01
2.8291200000e-03, 2.3204689566e-01, 3.2975087059e-01
2.8628000000e-03, 2.3204689566e-01, 3.3219346963e-01
2.8964800000e-03, 2.3204689566e-01, 3.3219346963e-01
2.9301600000e-03, 2.3204689566e-01, 3.3219346963e-01
2.9638400000e-03, 2.3204689566e-01, 3.3219346963e-01
2.9975200000e-03, 2.4425989017e-01, 3.3219346963e-01
3.0312000000e-03, 2.4425989017e-01, 3.3219346963e-01
3.0648800000e-03, 2.4425989017e-01, 3.2975087059e-01
3.0985600000e-03, 2.3204689566e-01, 3.3219346963e-01
3.1322400000e-03, 2.6868587919e-01, 3.3463606867e-01
3.1659200000e-03, 2.6868587919e-01, 3.3219346963e-01
3.1996000000e-03, 2.6868587919e-01, 3.3219346963e-01
3.2332800000e-03, 2.6868587919e-01, 3.3219346963e-01
3.2669600000e-03, 2.5647288468e-01, 3.3463606867e-01
3.3006400000e-03, 2.6868587919e-01, 3.3219346963e-01
3.3343200000e-03, 2.8089887369e-01, 3.3219346963e-01
3.3680000000e-03, 2.8089887369e-01, 3.3219346963e-01
3.4016800000e-03, 2.8089887369e-01, 3.3463606867e-01
3.4353600000e-03, 2.8089887369e-01, 3.3219346963e-01
3.4690400000e-03, 2.9311186820e-01, 3.3463606867e-01
3.5027200000e-03, 2.9311186820e-01, 3.3219346963e-01
3.5364000000e-03, 2.9311186820e-01, 3.3219346963e-01
3.5700800000e-03, 2.9311186820e-01, 3.3219346963e-01
3.6037600000e-03, 2.8089887369e-01, 3.3219346963e-01
3.6374400000e-03, 2.9311186820e-01, 3.3463606867e-01
3.6711200000e-03, 3.0532486271e-01, 3.3463606867e-01
3.7048000000e-03, 2.9311186820e-01, 3.3219346963e-01
3.7384800000e-03, 3.0532486271e-01, 3.3463606867e-01
3.7721600000e-03, 3.0532486271e-01, 3.3463606867e-01
3.8058400000e-03, 3.0532486271e-01, 3.3463606867e-01
3.8395200000e-03, 3.2975085173e-01, 3.3463606867e-01
3.8732000000e-03, 3.0532486271e-01, 3.3219346963e-01
3.9068800000e-03, 3.1753785722e-01, 3.3219346963e-01
3.9405600000e-03, 3.1753785722e-01, 3.3219346963e-01
3.9742400000e-03, 3.1753785722e-01, 3.3463606867e-01
4.0079200000e-03, 3.2975085173e-01, 3.3219346963e-01
4.0416000000e-03, 3.2975085173e-01, 3.3463606867e-01
4.0752800000e-03, 3.2975085173e-01, 3.3463606867e-01
4.1089600000e-03, 3.1753785722e-01, 3.3219346963e-01
4.1426400000e-03, 3.2975085173e-01, 3.3463606867e-01
4.1763200000e-03, 3.5417684074e-01, 3.3219346963e-01
4.2100000000e-03, 3.4196384624e-01, 3.3463606867e-01
4.2436800000e-03, 3.5417684074e-01, 3.3463606867e-01
4.2773600000e-03, 3.4196384624e-01, 3.3463606867e-01
4.3110400000e-03, 3.6638983525e-01, 3.3463606867e-01
4.3447200000e-03, 3.6638983525e-01, 3.3219346963e-01
4.3784000000e-03, 3.4196384624e-01, 3.3463606867e-01
4.4120800000e-03, 3.5417684074e-01, 3.3219346963e-01
4.4457600000e-03, 3.5417684074e-01, 3.3463606867e-01
4.4794400000e-03, 3.6638983525e-01, 3.3219346963e-01
4.5131200000e-03, 3.6638983525e-01, 3.3463606867e-01
4.5468000000e-03, 3.5417684074e-01, 3.3219346963e-01
4.5804800000e-03, 3.7860282976e-01, 3.3463606867e-01
4.6141600000e-03, 3.6638983525e-01, 3.3463606867e-01
4.6478400000e-03, 3.7860282976e-01, 3.3463606867e-01
4.6815200000e-03, 3.7860282976e-01, 3.3219346963e-01
4.7152000000e-03, 4.0302881878e-01, 3.3219346963e-01
4.7488800000e-03, 3.9081582427e-01, 3.3219346963e-01
4.7825600000e-03, 3.9081582427e-01, 3.3707866771e-01
4.8162400000e-03, 3.9081582427e-01, 3.3463606867e-01
4.8499200000e-03, 3.9081582427e-01, 3.3463606867e-01
4.8836000000e-03, 4.0302881878e-01, 3.3463606867e-01
4.9172800000e-03, 4.0302881878e-01, 3.3219346963e-01
4.9509600000e-03, 4.0302881878e-01, 3.3463606867e-01
4.9846400000e-03, 4.0302881878e-01, 3.3463606867e-01
5.0183200000e-03, 4.1524181329e-01, 3.3463606867e-01
5.0520000000e-03, 4.0302881878e-01, 3.3463606867e-01
5.0856800000e-03, 4.1524181329e-01, 3.3463606867e-01
5.1193600000e-03, 4.1524181329e-01, 3.3463606867e-01
5.1530400000e-03, 4.2745480780e-01, 3.3219346963e-01
5.1867200000e-03, 4.2745480780e-01, 3.3463606867e-01
5.2204000000e-03, 4.2745480780e-01, 3.3463606867e-01
5.2540800000e-03, 4.1524181329e-01, 3.3463606867e-01
5.2877600000e-03, 4.3966780230e-01, 3.3463606867e-01
5.3214400000e-03, 4.3966780230e-01, 3.3463606867e-01
5.3551200000e-03, 4.5188079681e-01, 3.3463606867e-01
5.3888000000e-03, 4.3966780230e-01, 3.3219346963e-01
5.4224800000e-03, 4.3966780230e-01, 3.3463606867e-01
5.4561600000e-03, 4.3966780230e-01, 3.3463606867e-01
5.4898400000e-03, 4.5188079681e-01, 3.3463606867e-01
5.5235200000e-03, 4.5188079681e-01, 3.3219346963e-01
5.5572000000e-03, 4.5188079681e-01, 3.3463606867e-01
5.5908800000e-03, 4.6409379132e-01, 3.3463606867e-01
5.6245600000e-03, 4.5188079681e-01, 3.3463606867e-01
5.6582400000e-03, 4.6409379132e-01, 3.3463606867e-01
5.6919200000e-03, 4.6409379132e-01, 3.3463606867e-01
5.7256000000e-03, 4.6409379132e-01, 3.3463606867e-01
5.7592800000e-03, 4.6409379132e-01, 3.3463606867e-01
5.7929600000e-03, 4.7630678583e-01, 3.3219346963e-01
5.8266400000e-03, 4.7630678583e-01, 3.3463606867e-01
5.8603200000e-03, 4.7630678583e-01, 3.3463606867e-01
5.8940000000e-03, 4.7630678583e-01, 3.3219346963e-01
5.9276800000e-03, 4.8851978034e-01, 3.3219346963e-01
5.9613600000e-03, 4.8851978034e-01, 3.3219346963e-01
5.9950400000e-03, 5.0073277485e-01, 3.3463606867e-01
6.0287200000e-03, 5.0073277485e-01, 3.3463606867e-01
6.0624000000e-03, 4.8851978034e-01, 3.3219346963e-01
6.0960800000e-03, 5.0073277485e-01, 3.3463606867e-01
6.1297600000e-03, 5.0073277485e-01, 3.3463606867e-01
6.1634400000e-03, 5.1294576935e-01, 3.3463606867e-01
6.1971200000e-03, 5.1294576935e-01, 3.3219346963e-01
6.2308000000e-03, 5.1294576935e-01, 3.3463606867e-01
6.2644800000e-03, 5.1294576935e-01, 3.3463606867e-01
6.2981600000e-03, 5.0073277485e-01, 3.3463606867e-01
6.3318400000e-03, 5.2515876386e-01, 3.3463606867e-01
6.3655200000e-03, 5.2515876386e-01, 3.3219346963e-01
6.3992000000e-03, 5.2515876386e-01, 3.3463606867e-01
6.4328800000e-03, 5.2515876386e-01, 3.3219346963e-01
6.4665600000e-03, 5.2515876386e-01, 3.3463606867e-01
6.5002400000e-03, 5.3737175837e-01, 3.3219346963e-01
6.5339200000e-03, 5.3737175837e-01, 3.3219346963e-01
6.5676000000e-03, 5.3737175837e-01, 3.3463606867e-01
6.6012800000e-03, 5.3737175837e-01, 3.3219346963e-01
6.6349600000e-03, 5.3737175837e-01, 3.3463606867e-01
6.6686400000e-03, 5.4958475288e-01, 3.3463606867e-01
6.7023200000e-03, 5.4958475288e-01, 3.3219346963e-01
6.7360000000e-03, 5.4958475288e-01, 3.3463606867e-01
6.7696800000e-03, 5.6179774739e-01, 3.3463606867e-01
6.8033600000e-03, 5.4958475288e-01, 3.3219346963e-01
6.8370400000e-03, 5.6179774739e-01, 3.3463606867e-01
6.8707200000e-03, 5.6179774739e-01, 3.3707866771e-01
6.9044000000e-03, 5.7401074190e-01, 3.3463606867e-01
6.9380800000e-03, 5.6179774739e-01, 3.3463606867e-01
6.9717600000e-03, 5.7401074190e-01, 3.3463606867e-01
7.0054400000e-03, 5.7401074190e-01, 3.3463606867e-01
7.0391200000e-03, 5.7401074190e-01, 3.3463606867e-01
7.0728000000e-03, 5.8622373641e-01, 3.3463606867e-01
7.1064800000e-03, 5.8622373641e-01, 3.3707866771e-01
7.1401600000e-03, 5.8622373641e-01, 3.3463606867e-01
7.1738400000e-03, 5.8622373641e-01, 3.3463606867e-01
7.2075200000e-03, 5.9843673091e-01, 3.3463606867e-01
7.2412000000e-03, 5.9843673091e-01, 3.3463606867e-01
7.2748800000e-03, 5.8622373641e-01, 3.3463606867e-01
7.3085600000e-03, 5.9843673091e-01, 3.3463606867e-01
7.3422400000e-03, 6.1064972542e-01, 3.3463606867e-01
7.3759200000e-03, 6.1064972542e-01, 3.3219346963e-01
7.4096000000e-03, 6.1064972542e-01, 3.3463606867e-01
7.4432800000e-03, 6.2286271993e-01, 3.3463606867e-01
7.4769600000e-03, 6.1064972542e-01, 3.3463606867e-01
7.5106400000e-03, 6.2286271993e-01, 3.3463606867e-01
7.5443200000e-03, 6.2286271993e-01, 3.3463606867e-01
7.5780000000e-03, 6.2286271993e-01, 3.3463606867e-01
7.6116800000e-03, 6.3507571444e-01, 3.3707866771e-01
7.6453600000e-03, 6.3507571444e-01, 3.3219346963e-01
7.6790400000e-03, 6.3507571444e-01, 3.3463606867e-01
7.7127200000e-03, 6.4728870895e-01, 3.3463606867e-01
7.7464000000e-03, 6.3507571444e-01, 3.3463606867e-01
7.7800800000e-03, 6.4728870895e-01, 3.3463606867e-01
7.8137600000e-03, 6.5950170346e-01, 3.3707866771e-01
7.8474400000e-03, 6.5950170346e-01, 3.3463606867e-01
7.8811200000e-03, 6.4728870895e-01, 3.3463606867e-01
7.9148000000e-03, 6.5950170346e-01, 3.3463606867e-01
7.9484800000e-03, 6.5950170346e-01, 3.3463606867e-01
7.9821600000e-03, 6.5950170346e-01, 3.3463606867e-01
8.0158400000e-03, 6.5950170346e-01, 3.3463606867e-01
8.0495200000e-03, 6.5950170346e-01, 3.3707866771e-01
8.0832000000e-03, 6.7171469796e-01, 3.3463606867e-01
8.1168800000e-03, 6.7171469796e-01, 3.3463606867e-01
8.1505600000e-03, 6.8392769247e-01, 3.3463606867e-01
8.1842400000e-03, 6.8392769247e-01, 3.3463606867e-01
8.2179200000e-03, 6.8392769247e-01, 3.3463606867e-01
8.2516000000e-03, 6.8392769247e-01, 3.3463606867e-01
8.2852800000e-03, 6.8392769247e-01, 3.3463606867e-01
8.3189600000e-03, 6.8392769247e-01, 3.3463606867e-01
8.3526400000e-03, 6.9614068698e-01, 3.3219346963e-01
8.3863200000e-03, 6.8392769247e-01, 3.3463606867e-01
8.4200000000e-03, 6.8392769247e-01, 3.3463606867e-01
8.4536800000e-03, 6.9614068698e-01, 3.3463606867e-01
8.4873600000e-03, 6.9614068698e-01, 3.3463606867e-01
8.5210400000e-03, 7.0835368149e-01, 3.3219346963e-01
8.5547200000e-03, 6.9614068698e-01, 3.3463606867e-01
8.5884000000e-03, 6.9614068698e-01, 3.3463606867e-01
8.6220800000e-03, 6.9614068698e-01, 3.3463606867e-01
8.6557600000e-03, 7.0835368149e-01, 3.3463606867e-01
8.6894400000e-03, 7.0835368149e-01, 3.3463606867e-01
8.7231200000e-03, 7.0835368149e-01, 3.3463606867e-01
8.7568000000e-03, 7.2056667600e-01, 3.3463606867e-01
8.7904800000e-03, 7.2056667600e-01, 3.3463606867e-01
8.8241600000e-03, 7.2056667600e-01, 3.3463606867e-01
8.8578400000e-03, 7.2056667600e-01, 3.3219346963e-01
8.8915200000e-03, 7.3277967051e-01, 3.3463606867e-01
8.9252000000e-03, 7.3277967051e-01, 3.3219346963e-01
